Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
6416,NEKOR136830351,Student,22510,95250,Vehicle loan,18904,1575,9,14175,8,12,"[22510.0,95250.0,1575.0,14175.0,8.0,12.0]","[0.5204577938987923,0.038310633892872,0.34713618357736287,0.6961349917116977,2.522837594874964,1.1406443670695308]",2
6419,NEKOR201832295,Agent/Insurance Broker,38399,383117,Personal loan,14061,1562,4,6248,3,9,"[38399.0,383117.0,1562.0,6248.0,3.0,9.0]","[0.8878302455761761,0.15409401706178943,0.3442709325383116,0.3068396069287257,0.9460640980781114,0.8554832753021482]",2
6422,NEKOR515793626,Employee,20222,100147,Personal loan,8033,892,8,7136,7,9,"[20222.0,100147.0,892.0,7136.0,7.0,9.0]","[0.46755653079615184,0.040280263018051994,0.19660030206413184,0.3504493333936278,2.2074828955155934,0.8554832753021482]",2
6423,NEKOR609517114,Student,19993,152928,Personal loan,11906,496,21,10416,3,24,"[19993.0,152928.0,496.0,10416.0,3.0,24.0]","[0.46226178024960257,0.06150938183694624,0.10932034733610918,0.5115303050207438,0.9460640980781114,2.2812887341390615]",2
6424,NEKOR134586899,Police/Military,5707,694091,Personal loan,4921,820,5,4100,9,6,"[5707.0,694091.0,820.0,4100.0,9.0,6.0]","[0.13195258239806343,0.2791712985757209,0.18073121938630954,0.20135121453389493,2.8381922942343345,0.5703221835347654]",2
6427,NEKOR951719135,Agent/Insurance Broker,15556,164639,Occupational Loans,11210,311,6,1866,3,36,"[15556.0,164639.0,311.0,1866.0,3.0,36.0]","[0.35967309826253274,0.0662196793017171,0.06854562101114911,0.09163935763908486,0.9460640980781114,3.4219331012085927]",2
6429,NEKOR626993314,Tour Guide,21650,149958,Vehicle loan,14532,1211,5,6055,3,12,"[21650.0,149958.0,1211.0,6055.0,3.0,12.0]","[0.5005735778724502,0.060314814039971645,0.2669091544839279,0.297361366829935,0.9460640980781114,1.1406443670695308]",2
6430,NEKOR626528600,Househusband/Housewife/Unemployed,3053,47819,Personal loan,3019,335,8,2680,10,9,"[3053.0,47819.0,335.0,2680.0,10.0,9.0]","[0.07058896689351456,0.019233345954049828,0.07383531523708987,0.1316149402319118,3.153546993593705,0.8554832753021482]",2
6431,NEKOR824584028,Agent/Insurance Broker,9125,473794,Occupational Loans,5121,853,3,2559,6,6,"[9125.0,473794.0,853.0,2559.0,6.0,6.0]","[0.2109807805120604,0.1905653383164241,0.1880045489469781,0.12567262390054562,1.8921281961562229,0.5703221835347654]",2
6433,NEKOR065036930,Police/Military,19240,350130,Vehicle loan,16350,2725,5,13625,0,6,"[19240.0,350130.0,2725.0,13625.0,0.0,6.0]","[0.4448515306358402,0.1408262702877824,0.6006006985703579,0.6691244629327605,0.0,0.5703221835347654]",2
6437,NEKOR409040011,Househusband/Housewife/Unemployed,4975,17872,Vehicle loan,3228,358,8,2864,10,9,"[4975.0,17872.0,358.0,2864.0,10.0,9.0]","[0.11502787759424662,0.007188321773579091,0.07890460553694978,0.1406511898597744,3.153546993593705,0.8554832753021482]",2
6438,NEKOR406635504,Employee,19694,166638,Personal loan,4737,1579,3,4737,4,3,"[19694.0,166638.0,1579.0,4737.0,4.0,3.0]","[0.4553485470032348,0.0670236998492431,0.3480177992816863,0.23263431786513664,1.261418797437482,0.2851610917673827]",2
6439,NEKOR042726433,Docter/Nurse/Pharmacist,16002,836825,Vehicle loan,9423,785,5,3925,4,12,"[16002.0,836825.0,785.0,3925.0,4.0,12.0]","[0.3699851451785195,0.3365805376105261,0.17301708197347926,0.1927569553769604,1.261418797437482,1.1406443670695308]",2
6440,NEKOR819269819,Charity Officer,3019,513204,Personal loan,3012,251,3,753,7,12,"[3019.0,513204.0,251.0,753.0,7.0,12.0]","[0.06980284672503127,0.206416488780656,0.05532138544629719,0.03697986940098119,2.2074828955155934,1.1406443670695308]",2
6441,NEKOR340504943,Househusband/Housewife/Unemployed,4476,64393,Occupational Loans,3071,85,12,1020,4,36,"[4476.0,64393.0,85.0,1020.0,4.0,36.0]","[0.10349040806268299,0.025899597357099284,0.01873433371687355,0.05009225337184703,1.261418797437482,3.4219331012085927]",2
6443,NEKOR629483352,Househusband/Housewife/Unemployed,4335,146021,Occupational Loans,4001,666,3,1998,5,6,"[4335.0,146021.0,666.0,1998.0,5.0,6.0]","[0.10023032148161992,0.05873130783906627,0.14678901476985629,0.09812188454602977,1.5767734967968525,0.5703221835347654]",2
6444,NEKOR383986335,Agent/Insurance Broker,15135,194829,Vehicle loan,14900,1241,7,8687,0,12,"[15135.0,194829.0,1241.0,8687.0,0.0,12.0]","[0.3499390808821955,0.07836244084739484,0.2735212722663538,0.42661902455023054,0.0,1.1406443670695308]",2
6445,NEKOR297255822,Charity Officer,23462,520608,Vehicle loan,19060,529,18,9522,4,36,"[23462.0,520608.0,529.0,9522.0,4.0,36.0]","[0.5424691586163245,0.20939446183412394,0.11659367689677774,0.4676259182418896,1.261418797437482,3.4219331012085927]",2
6446,NEKOR763587979,Student,24823,162700,Personal loan,21506,7168,3,21504,8,3,"[24823.0,162700.0,7168.0,21504.0,8.0,3.0]","[0.5739370865370822,0.06543979143695826,1.5798553421476424,1.0560625652041162,2.522837594874964,0.2851610917673827]",2
6450,NEKOR202484427,Employee,19216,42707,Personal loan,18035,1502,5,7510,7,12,"[19216.0,42707.0,1502.0,7510.0,7.0,12.0]","[0.4442966222816167,0.017177241382287503,0.3310466969734597,0.3688164929633051,2.2074828955155934,1.1406443670695308]",2
6452,NEKOR802217693,Police/Military,7719,215382,Personal loan,6570,182,35,6370,10,36,"[7719.0,215382.0,182.0,6370.0,10.0,36.0]","[0.1784723994271336,0.08662909132928669,0.04011351454671749,0.31283103331241724,3.153546993593705,3.4219331012085927]",2
6453,NEKOR958985001,Police/Military,17543,438727,Occupational Loans,6348,1058,4,4232,7,6,"[17543.0,438727.0,1058.0,4232.0,7.0,6.0]","[0.4056148857559535,0.17646099187315542,0.23318735379355549,0.20783374144083983,2.2074828955155934,0.5703221835347654]",2
6455,NEKOR800825929,Docter/Nurse/Pharmacist,46310,203566,Personal loan,4655,775,6,4650,5,6,"[46310.0,203566.0,775.0,4650.0,5.0,6.0]","[1.0707419118370978,0.0818765616696733,0.17081304271267062,0.22836174331283204,1.5767734967968525,0.5703221835347654]",2
6457,NEKOR338626006,Employee,8516,84055,Occupational Loans,6368,530,10,5300,10,12,"[8516.0,84055.0,530.0,5300.0,10.0,12.0]","[0.19689998102363904,0.033807877499898754,0.1168140808228586,0.2602832773243032,3.153546993593705,1.1406443670695308]",2
6460,NEKOR324338399,Retired,9684,212155,Vehicle loan,8738,485,9,4365,9,18,"[9684.0,212155.0,485.0,4365.0,9.0,18.0]","[0.22390552092918278,0.08533115520779275,0.10689590414921966,0.21436537840011008,2.8381922942343345,1.7109665506042964]",2
6461,NEKOR214691936,Employee,4040,133459,Personal loan,3713,309,7,2163,6,12,"[4040.0,133459.0,309.0,2163.0,6.0,12.0]","[0.09340957296095606,0.05367872849038115,0.06810481315898738,0.1062250431797109,1.8921281961562229,1.1406443670695308]",2
6463,NEKOR359524993,Agent/Insurance Broker,11128,406549,Personal loan,7558,1259,4,5036,1,6,"[11128.0,406549.0,1259.0,5036.0,1.0,6.0]","[0.2572925069082968,0.16351863410512565,0.27748854293580943,0.24731822351041335,0.3153546993593705,0.5703221835347654]",2
6465,NEKOR377836152,Student,9644,190856,Vehicle loan,3026,504,5,2520,9,6,"[9644.0,190856.0,504.0,2520.0,9.0,6.0]","[0.2229806736721436,0.07676445503682917,0.1110835787447561,0.12375733185985736,2.8381922942343345,0.5703221835347654]",2
6466,NEKOR646033249,Police/Military,5613,161901,Occupational Loans,3535,196,10,1960,0,18,"[5613.0,161901.0,196.0,1960.0,0.0,18.0]","[0.12977919134402138,0.06511842454477554,0.0431991695118496,0.09625570255766684,0.0,1.7109665506042964]",2
6467,NEKOR568925448,Charity Officer,21817,147554,Vehicle loan,20174,3362,4,13448,7,6,"[21817.0,147554.0,3362.0,13448.0,7.0,6.0]","[0.5044348151705886,0.0593478978837673,0.7409979994838691,0.6604319836711753,2.2074828955155934,0.5703221835347654]",2
6468,NEKOR724399957,Charity Officer,6379,247145,Occupational Loans,6136,340,12,4080,1,18,"[6379.0,247145.0,340.0,4080.0,1.0,18.0]","[0.14749001631632144,0.09940453137484358,0.0749373348674942,0.20036901348738811,0.3153546993593705,1.7109665506042964]",2
6469,NEKOR634943155,Househusband/Housewife/Unemployed,6908,136706,Occupational Loans,6262,2087,3,6261,1,3,"[6908.0,136706.0,2087.0,6261.0,1.0,3.0]","[0.15972112129066446,0.054984708839464144,0.4599829937307659,0.30747803760895515,0.3153546993593705,0.2851610917673827]",2
6473,NEKOR608734461,Student,6539,53047,Occupational Loans,5640,156,11,1716,3,36,"[6539.0,53047.0,156.0,1716.0,3.0,36.0]","[0.15118940534447814,0.02133610704582867,0.034383012468614985,0.08427284979028382,0.9460640980781114,3.4219331012085927]",2
6476,NEKOR590541653,Retired,3838,395251,Vehicle loan,3096,1032,3,3096,6,3,"[3838.0,395251.0,1032.0,3096.0,6.0,3.0]","[0.08873909431290825,0.1589744499400688,0.227456851715453,0.15204472199925334,1.8921281961562229,0.2851610917673827]",2
6477,NEKOR079716116,Teacher/Instructor,18672,1174029,Vehicle loan,7845,871,3,2613,3,9,"[18672.0,1174029.0,871.0,2613.0,3.0,9.0]","[0.43171869958588405,0.4722078236075026,0.19197181961643367,0.128324566726114,0.9460640980781114,0.8554832753021482]",2
6479,NEKOR016905954,Student,3968,10775,Occupational Loans,3258,271,11,2981,7,12,"[3968.0,10775.0,271.0,2981.0,7.0,12.0]","[0.09174484789828555,0.004333827613603106,0.059729463967914495,0.14639706598183921,2.2074828955155934,1.1406443670695308]",2
6482,NEKOR319817731,Househusband/Housewife/Unemployed,3478,183125,Personal loan,3117,1039,3,3117,6,3,"[3478.0,183125.0,1039.0,3117.0,6.0,3.0]","[0.08041546899955573,0.07365495886228016,0.22899967919801906,0.15307603309808548,1.8921281961562229,0.2851610917673827]",2
6485,NEKOR553551454,Docter/Nurse/Pharmacist,9549,575685,Occupational Loans,6234,259,6,1554,2,24,"[9549.0,575685.0,259.0,1554.0,2.0,24.0]","[0.2207841614366756,0.23154705798024167,0.05708461685494411,0.0763170213135787,0.630709398718741,2.2812887341390615]",2
6486,NEKOR449683393,Student,26616,49934,Personal loan,11391,1898,3,5694,6,6,"[26616.0,49934.0,1898.0,5694.0,6.0,6.0]","[0.615393364833863,0.020084023021592342,0.4183266517014823,0.2796326379404872,1.8921281961562229,0.5703221835347654]",2
6487,NEKOR163304077,Police/Military,4193,899139,Personal loan,3451,287,9,2583,10,12,"[4193.0,899139.0,287.0,2583.0,10.0,12.0]","[0.09694711371913088,0.36164393750974316,0.06325592678520835,0.1268512651563538,3.153546993593705,1.1406443670695308]",2
6489,NEKOR485014589,Student,18136,141142,Occupational Loans,6032,335,16,5360,3,18,"[18136.0,141142.0,335.0,5360.0,3.0,18.0]","[0.41932574634155917,0.05676891851871643,0.07383531523708987,0.2632298804638236,0.9460640980781114,1.7109665506042964]",2
6490,NEKOR424573882,Police/Military,23577,912777,Occupational Loans,21227,1768,5,8840,2,12,"[23577.0,912777.0,1768.0,8840.0,2.0,12.0]","[0.5451280944803121,0.36712929630271945,0.38967414131096983,0.4341328625560076,0.630709398718741,1.1406443670695308]",2
6491,NEKOR666710691,Agent/Insurance Broker,25129,77913,Personal loan,5351,222,21,4662,10,24,"[25129.0,77913.0,222.0,4662.0,10.0,24.0]","[0.5810121680534318,0.031337495207300115,0.048929671589952095,0.2289510639407361,3.153546993593705,2.2812887341390615]",2
6492,NEKOR864797132,Charity Officer,10745,43428,Occupational Loans,10130,1125,3,3375,0,9,"[10745.0,43428.0,1125.0,3375.0,0.0,9.0]","[0.24843709442214673,0.017467235786872915,0.24795441684097347,0.16574642659802324,0.0,0.8554832753021482]",2
6493,NEKOR909666677,Househusband/Housewife/Unemployed,7468,124451,Vehicle loan,5332,444,6,2664,7,12,"[7468.0,124451.0,444.0,2664.0,7.0,12.0]","[0.1726689828892128,0.050055608384271005,0.09785934317990419,0.13082917939470637,2.2074828955155934,1.1406443670695308]",2
6494,NEKOR920279801,Agent/Insurance Broker,41002,429047,Personal loan,5393,299,6,1794,1,18,"[41002.0,429047.0,299.0,1794.0,1.0,18.0]","[0.948014680828,0.17256758572005304,0.06590077389817872,0.08810343387166036,0.3153546993593705,1.7109665506042964]",2
6495,NEKOR314235373,Lawyer/Accountant,56759,414592,Personal loan,10798,1199,4,4796,3,9,"[56759.0,414592.0,1199.0,4796.0,3.0,9.0]","[1.3123351365571547,0.16675362023006393,0.2642643073709575,0.23553181095233172,0.9460640980781114,0.8554832753021482]",2
6497,NEKOR531133053,Street Vendor,32669,649281,Personal loan,18897,787,17,13379,4,24,"[32669.0,649281.0,787.0,13379.0,4.0,24.0]","[0.7553458760053152,0.26114820666244437,0.17345788982564098,0.6570433900607269,1.261418797437482,2.2812887341390615]",2
6498,NEKOR347150054,Police/Military,4377,554731,Occupational Loans,4146,345,6,2070,8,12,"[4377.0,554731.0,345.0,2070.0,8.0,12.0]","[0.10120141110151105,0.22311912073518927,0.07603935449789853,0.10165780831345426,2.522837594874964,1.1406443670695308]",2
6499,NEKOR192002430,Charity Officer,18039,816950,Occupational Loans,17178,715,10,7150,2,24,"[18039.0,816950.0,715.0,7150.0,2.0,24.0]","[0.41708299174323915,0.3285865864439032,0.1575888071478187,0.3511368741261826,0.630709398718741,2.2812887341390615]",2
6500,NEKOR997280421,Agent/Insurance Broker,26290,170372,Occupational Loans,3777,629,3,1887,5,6,"[26290.0,170372.0,629.0,1887.0,5.0,6.0]","[0.6078558596889937,0.06852555714011957,0.13863406950486426,0.092670668737917,1.5767734967968525,0.5703221835347654]",2
6502,NEKOR178232713,Student,27417,188693,Personal loan,21643,901,3,2703,4,24,"[27417.0,188693.0,901.0,2703.0,4.0,24.0]","[0.6339134311560723,0.07589447182307293,0.19858393739885963,0.1327444714353946,1.261418797437482,2.2812887341390615]",2
6504,NEKOR781301207,Charity Officer,12450,47261,Personal loan,5488,1829,3,5487,8,3,"[12450.0,47261.0,1829.0,5487.0,8.0,3.0]","[0.28785870875344133,0.019008912004315207,0.4031187808019026,0.2694668571091418,2.522837594874964,0.2851610917673827]",2
6505,NEKOR461720678,Judge/Attorney,75743,641387,Vehicle loan,5322,295,10,2950,2,18,"[75743.0,641387.0,295.0,2950.0,2.0,18.0]","[1.7512676447479443,0.25797315003304455,0.06501915819385526,0.14487465435975366,0.630709398718741,1.7109665506042964]",2
6506,NEKOR625088314,Charity Officer,9268,807735,Personal loan,7793,1298,5,6490,4,6,"[9268.0,807735.0,1298.0,6490.0,4.0,6.0]","[0.21428710945597543,0.32488020858224637,0.28608429605296315,0.31872423959145807,1.261418797437482,0.5703221835347654]",2
6507,NEKOR128929522,Charity Officer,17693,355712,Vehicle loan,8039,2679,3,8037,6,3,"[17693.0,355712.0,2679.0,8037.0,6.0,3.0]","[0.40908306296985036,0.14307141420788752,0.5904621179706381,0.39469749053875935,1.8921281961562229,0.2851610917673827]",2
6508,NEKOR063288880,Employee,46076,137017,Vehicle loan,7591,421,6,2526,0,18,"[46076.0,137017.0,421.0,2526.0,0.0,18.0]","[1.0653315553834186,0.055109796578473945,0.09279005288004429,0.12405199217380941,0.0,1.7109665506042964]",2
6509,NEKOR567603491,Other,73638,499337,Vehicle loan,17740,1971,6,11826,4,9,"[73638.0,499337.0,1971.0,11826.0,4.0,9.0]","[1.702597557846258,0.20083902358178504,0.4344161383053855,0.5807754787994734,1.261418797437482,0.8554832753021482]",2
6511,NEKOR195051707,Other,27545,1082716,Vehicle loan,13166,2194,3,6582,7,6,"[27545.0,1082716.0,2194.0,6582.0,7.0,6.0]","[0.6368729423785977,0.43548069591553595,0.48356621382141846,0.32324236440538934,2.2074828955155934,0.5703221835347654]",2
6513,NEKOR265764183,Student,22665,188155,Occupational Loans,20830,867,18,15606,5,24,"[22665.0,188155.0,867.0,15606.0,5.0,24.0]","[0.524041577019819,0.07567808210092736,0.1910902039121102,0.7664114765892596,1.5767734967968525,2.2812887341390615]",2
6514,NEKOR332259335,Retired,24494,1160746,Personal loan,13038,1448,9,13032,2,9,"[24494.0,1160746.0,1448.0,13032.0,2.0,9.0]","[0.566330217847935,0.46686524985423206,0.31914488496509297,0.6400022019038338,0.630709398718741,0.8554832753021482]",2
6515,NEKOR208501884,Charity Officer,9795,229441,Occupational Loans,8432,234,25,5850,5,36,"[9795.0,229441.0,234.0,5850.0,5.0,36.0]","[0.22647197206746647,0.09228378111301254,0.05157451870292248,0.2872938061032403,1.5767734967968525,3.4219331012085927]",2
6517,NEKOR359047704,Street Vendor,14127,180595,Personal loan,11243,624,3,1872,6,18,"[14127.0,180595.0,624.0,1872.0,6.0,18.0]","[0.3266329300048085,0.07263736407226476,0.13753204987445994,0.09193401795303689,1.8921281961562229,1.7109665506042964]",2
6518,NEKOR423752655,Employee,6014,13298,Occupational Loans,5669,472,8,3776,9,12,"[6014.0,13298.0,472.0,3776.0,9.0,12.0]","[0.13905078509583904,0.005348606923962329,0.10403065311016842,0.1854395575804847,2.8381922942343345,1.1406443670695308]",2
6524,NEKOR154782165,Househusband/Housewife/Unemployed,8309,180881,Vehicle loan,4895,543,9,4887,8,9,"[8309.0,180881.0,543.0,4887.0,8.0,9.0]","[0.19211389646846136,0.07275239652678825,0.11967933186190986,0.24000082571393766,2.522837594874964,0.8554832753021482]",2
6525,NEKOR610794359,Charity Officer,19681,158117,Personal loan,16407,1823,7,12761,2,9,"[19681.0,158117.0,1823.0,12761.0,2.0,9.0]","[0.45504797164469707,0.06359645668492643,0.40179635724541746,0.6266933777236666,0.630709398718741,0.8554832753021482]",2
6528,NEKOR676499253,Agent/Insurance Broker,6841,491947,Vehicle loan,5767,961,5,4805,8,6,"[6841.0,491947.0,961.0,4805.0,8.0,6.0]","[0.15817200213512386,0.19786668148762943,0.21180817296371154,0.23597380142325977,2.522837594874964,0.5703221835347654]",2
6529,NEKOR592111538,Other,25549,987345,Occupational Loans,5263,146,18,2628,6,36,"[25549.0,987345.0,146.0,2628.0,6.0,36.0]","[0.5907230642523431,0.3971213944457502,0.032178973207806334,0.12906121751099411,1.8921281961562229,3.4219331012085927]",2
6531,NEKOR204052037,Agent/Insurance Broker,7197,327392,Vehicle loan,6618,183,13,2379,8,36,"[7197.0,327392.0,183.0,2379.0,8.0,36.0]","[0.16640314272277246,0.13168078794178636,0.04033391847279835,0.11683281448198439,2.522837594874964,3.4219331012085927]",2
6533,NEKOR622142820,Student,10042,20318,Occupational Loans,7926,330,4,1320,10,24,"[10042.0,20318.0,330.0,1320.0,10.0,24.0]","[0.23218290387968335,0.008172130807720454,0.07273329560668555,0.06482526906944909,3.153546993593705,2.2812887341390615]",2
6534,NEKOR400714723,Househusband/Housewife/Unemployed,3794,154383,Occupational Loans,3733,414,4,1656,6,9,"[3794.0,154383.0,414.0,1656.0,6.0,9.0]","[0.08772176233016517,0.06209459939404995,0.09124722539747823,0.0813262466507634,1.8921281961562229,0.8554832753021482]",2
6536,NEKOR594811608,Employee,3647,155767,Vehicle loan,3128,86,22,1892,8,36,"[3647.0,155767.0,86.0,1892.0,8.0,36.0]","[0.08432294866054622,0.06265125994321252,0.018954737642954415,0.0929162189995437,2.522837594874964,3.4219331012085927]",2
6537,NEKOR195359004,Charity Officer,3727,943008,Personal loan,3698,102,26,2652,8,36,"[3727.0,943008.0,102.0,2652.0,8.0,36.0]","[0.08617264317462456,0.37928854851495475,0.02248120046024826,0.13023985876680227,2.522837594874964,3.4219331012085927]",2
6539,NEKOR105157104,Charity Officer,9649,488064,Personal loan,9273,1030,4,4120,2,9,"[9649.0,488064.0,1030.0,4120.0,2.0,9.0]","[0.2230962795792735,0.19630489470121448,0.22701604386329124,0.20233341558040172,0.630709398718741,0.8554832753021482]",2
6540,NEKOR241263400,Police/Military,20565,817397,Vehicle loan,17188,2864,4,11456,2,6,"[20565.0,817397.0,2864.0,11456.0,2.0,6.0]","[0.4754870960252627,0.3287663749305186,0.6312368442955982,0.5626047594390976,0.630709398718741,0.5703221835347654]",2
6541,NEKOR780340177,Agent/Insurance Broker,15206,281726,Occupational Loans,9204,1534,4,6136,8,6,"[15206.0,281726.0,1534.0,6136.0,8.0,6.0]","[0.35158068476344007,0.11331340308769824,0.3380996226080474,0.3013392810682876,2.522837594874964,0.5703221835347654]",2
6543,NEKOR762267752,Judge/Attorney,26574,676723,Occupational Loans,23510,2612,5,13060,5,9,"[26574.0,676723.0,2612.0,13060.0,5.0,9.0]","[0.6144222752139719,0.272185691337386,0.5756950549232202,0.6413772833689433,1.5767734967968525,0.8554832753021482]",2
6545,NEKOR116692106,Agent/Insurance Broker,9127,243130,Personal loan,7895,657,7,4599,10,12,"[9127.0,243130.0,657.0,4599.0,10.0,12.0]","[0.21102702287491235,0.09778965268634089,0.1448053794351285,0.22585713064423968,3.153546993593705,1.1406443670695308]",2
6546,NEKOR673455490,Househusband/Housewife/Unemployed,4865,27194,Vehicle loan,3953,109,19,2071,10,36,"[4865.0,27194.0,109.0,2071.0,10.0,36.0]","[0.11248454763738891,0.010937736252837388,0.024024027942814316,0.10170691836577961,3.153546993593705,3.4219331012085927]",2
6547,NEKOR829441378,Tour Guide,7409,128601,Personal loan,6495,2165,3,6495,9,3,"[7409.0,128601.0,2165.0,6495.0,9.0,3.0]","[0.17130483318508005,0.05172478560899981,0.4771744999650734,0.3189697898530848,2.8381922942343345,0.2851610917673827]",2
6549,NEKOR911186950,Student,8095,21893,Vehicle loan,6515,2171,3,6513,1,3,"[8095.0,21893.0,2171.0,6513.0,1.0,3.0]","[0.1871659636433018,0.008805613730358496,0.47849692352155854,0.3198537707949409,0.3153546993593705,0.2851610917673827]",2
6550,NEKOR658814129,Lawyer/Accountant,34159,381088,Vehicle loan,28757,1198,10,11980,6,24,"[34159.0,381088.0,1198.0,11980.0,6.0,24.0]","[0.7897964363300243,0.15327793017287986,0.2640439034448766,0.5883384268575759,1.8921281961562229,2.2812887341390615]",2
6553,NEKOR557645884,Other,4212,222063,Occupational Loans,4179,464,3,1392,9,9,"[4212.0,222063.0,464.0,1392.0,9.0,9.0]","[0.09738641616622448,0.08931626555541035,0.1022674217015215,0.06836119283687359,2.8381922942343345,0.8554832753021482]",2
6561,NEKOR939717447,Charity Officer,4882,413890,Occupational Loans,4083,226,15,3390,2,18,"[4882.0,413890.0,226.0,3390.0,2.0,18.0]","[0.11287760772163057,0.16647126784168811,0.04981128729427556,0.16648307738290336,0.630709398718741,1.7109665506042964]",2
6562,NEKOR523657225,Charity Officer,6742,133250,Occupational Loans,5800,241,24,5784,5,24,"[6742.0,133250.0,241.0,5784.0,5.0,24.0]","[0.1558830051739519,0.05359466631207553,0.05311734618548854,0.28405254264976787,1.5767734967968525,2.2812887341390615]",2
6567,NEKOR577898707,Docter/Nurse/Pharmacist,48638,196631,Personal loan,39449,4383,4,17532,1,9,"[48638.0,196631.0,4383.0,17532.0,1.0,9.0]","[1.1245680221967773,0.07908722575316865,0.9660304080124326,0.8609974373678648,0.3153546993593705,0.8554832753021482]",2
6569,NEKOR868717600,Judge/Attorney,73245,1005873,Vehicle loan,66912,1858,28,52024,2,36,"[73245.0,1005873.0,1858.0,52024.0,2.0,36.0]","[1.693510933545848,0.4045735668842503,0.40951049465824774,2.5549013621734997,0.630709398718741,3.4219331012085927]",2
6570,NEKOR102790788,Househusband/Housewife/Unemployed,3611,148657,Occupational Loans,3278,136,6,816,4,24,"[3611.0,148657.0,136.0,816.0,4.0,24.0]","[0.08349058612921097,0.059791537035303655,0.02997493394699768,0.04007380269747762,1.261418797437482,2.2812887341390615]",2
6577,NEKOR054796087,Student,22453,148457,Vehicle loan,18162,1513,12,18156,0,12,"[22453.0,148457.0,1513.0,18156.0,0.0,12.0]","[0.5191398865575114,0.05971109475941311,0.3334711401603492,0.891642110018877,0.0,1.1406443670695308]",2
6579,NEKOR146780817,Student,21536,13234,Vehicle loan,14734,409,31,12679,6,36,"[21536.0,13234.0,409.0,12679.0,6.0,36.0]","[0.4979377631898885,0.005322865395677355,0.09014520576707391,0.6226663534329887,1.8921281961562229,3.4219331012085927]",2
6581,NEKOR382540863,Street Vendor,54615,356510,Vehicle loan,49016,16338,3,49014,9,3,"[54615.0,356510.0,16338.0,49014.0,9.0,3.0]","[1.2627633235798552,0.14339237888869077,3.600959344309177,2.407080104674226,2.8381922942343345,0.2851610917673827]",2
6584,NEKOR575572699,Judge/Attorney,25280,309780,Occupational Loans,21895,608,16,9728,9,36,"[25280.0,309780.0,608.0,9728.0,9.0,36.0]","[0.5845034664487547,0.12459704112686497,0.1340055870571661,0.4777425890209097,2.8381922942343345,3.4219331012085927]",2
6586,NEKOR493461865,Docter/Nurse/Pharmacist,23766,690502,Vehicle loan,14473,4824,3,14472,9,3,"[23766.0,690502.0,4824.0,14472.0,9.0,3.0]","[0.5494979977698222,0.2777277619348651,1.0632285394140941,0.7107206772523237,2.8381922942343345,0.2851610917673827]",2
6587,NEKOR775291477,Tour Guide,6041,706455,Occupational Loans,3325,277,11,3047,7,12,"[6041.0,706455.0,277.0,3047.0,7.0,12.0]","[0.13967505699434046,0.2841442400712744,0.06105188752439969,0.14963832943531166,2.2074828955155934,1.1406443670695308]",2
6589,NEKOR274856416,Employee,9196,134757,Vehicle loan,4338,241,13,3133,10,18,"[9196.0,134757.0,241.0,3133.0,10.0,18.0]","[0.21262238439330491,0.05420079886091078,0.05311734618548854,0.15386179393529092,3.153546993593705,1.7109665506042964]",2
6590,NEKOR058953200,Employee,15355,145759,Vehicle loan,9551,1061,9,9549,9,9,"[15355.0,145759.0,1061.0,9549.0,9.0,9.0]","[0.3550257407959109,0.05862592845764966,0.2338485655717981,0.46895188965467377,2.8381922942343345,0.8554832753021482]",2
6591,NEKOR808987548,Lawyer/Accountant,31261,111446,Personal loan,8987,2995,3,8985,10,3,"[31261.0,111446.0,2995.0,8985.0,10.0,3.0]","[0.7227912525575364,0.044824849394488324,0.6601097586121916,0.44125382014318193,3.153546993593705,0.2851610917673827]",2
6592,NEKOR963462026,Employee,24696,198031,Occupational Loans,4542,378,8,3024,9,12,"[24696.0,198031.0,378.0,3024.0,9.0,12.0]","[0.5710006964959828,0.07965032168440248,0.08331268405856708,0.14850879823182883,2.8381922942343345,1.1406443670695308]",2
6600,NEKOR389400379,Agent/Insurance Broker,19526,397137,Personal loan,13195,733,9,6597,3,18,"[19526.0,397137.0,733.0,6597.0,3.0,18.0]","[0.45146418852367026,0.15973302060171662,0.16155607781727427,0.32397901519026945,0.9460640980781114,1.7109665506042964]",2
6602,NEKOR568169579,Charity Officer,4723,968417,Vehicle loan,4162,173,17,2941,0,24,"[4723.0,968417.0,173.0,2941.0,0.0,24.0]","[0.10920133987489987,0.38950833745546903,0.038129879211989695,0.14443266388882559,0.0,2.2812887341390615]",2
6603,NEKOR517385226,Charity Officer,5184,820067,Occupational Loans,3925,109,18,1962,3,36,"[5184.0,820067.0,109.0,1962.0,3.0,36.0]","[0.11986020451227629,0.32984027931365734,0.024024027942814316,0.09635392266231751,0.9460640980781114,3.4219331012085927]",2
6604,NEKOR525098589,Agent/Insurance Broker,27571,453245,Vehicle loan,22020,3670,6,22020,5,6,"[27571.0,453245.0,3670.0,22020.0,5.0,6.0]","[0.6374740930956732,0.18230029668005007,0.8088824087167756,1.0814033522039916,1.5767734967968525,0.5703221835347654]",2
